Phase;T;RH;R;FF;RMM1;RMM2;RMM;Angle;Angle (+);PhaseManual
2;27.4;76;7;2;-8.44E-02;-1.35601;1.358634049;-176.4384232;183.5615768;5
3;27.6;72;0;1;0.21476001;-1.06142;1.082928566;168.5616102;168.5616102;4
3;27.2;76;0;0;0.36540401;-0.64322001;0.739764876;150.399718;150.399718;4
4;27;68;0;2;0.39434901;-0.22576;0.454399295;119.7906111;119.7906111;3
5;27.7;71;0;2;0.19799601;8.05E-02;0.213735046;67.87462676;67.87462676;2
6;27.5;66;0;2;0.272605;0.30803999;0.411341855;41.50774469;41.50774469;1
6;26.7;72;0;1;0.239051;0.37026501;0.44072844;32.84715076;32.84715076;1
7;26.6;64;0;2;-8.63E-02;0.45503199;0.463143392;-10.73899792;349.2610021;8
7;26.5;50;0;1;-0.15665001;0.345902;0.379720185;-24.36453435;335.6354657;8
7;25.6;65;0;2;-0.33989999;0.38020101;0.509985109;-41.79673814;318.2032619;8
7;26.6;71;0;2;-0.39455;0.69996703;0.803507029;-29.40862579;330.5913742;8
7;26.8;71;0;1;-0.53215998;0.59200299;0.796028759;-41.95282739;318.0471726;8
8;27.6;71;0;2;-0.73505002;0.366211;0.821224104;-63.51694711;296.4830529;7
8;29.1;61;0;3;-0.94910997;0.370285;1.01878394;-68.6872943;291.3127057;7
8;29.3;65;0;2;-0.75888997;0.39288101;0.854558058;-62.62917868;297.3708213;7
7;27;74;0;2;-0.51836002;0.528732;0.740442191;-44.43247467;315.5675253;8
8;28.2;64;0;2;-0.51170999;0.164322;0.537446587;-72.19696546;287.8030345;7
1;28.5;61;0;2;-0.59939998;-1.49E-02;0.599585145;-91.42397625;268.5760237;6
8;27.9;64;0;2;-0.56525999;7.71E-02;0.570493879;-82.23293409;277.7670659;7
8;26.8;71;0;1;-0.69995999;0.102204;0.707382248;-81.69271605;278.307284;7
8;27.6;72;0;2;-0.57866001;9.87E-02;0.587017118;-80.32041248;279.6795875;7
1;28;68;0;2;-0.70972002;-2.43E-02;0.7101359;-91.96097577;268.0390242;6
1;28.8;63;;2;-0.82751;-0.12609001;0.837061223;-98.66367855;261.3363215;6
1;28;72;0;2;-0.84979999;-0.25297001;0.886653173;-106.5773118;253.4226882;6
1;27.8;74;0;2;-1.23212;-0.37086001;1.286723296;-106.7514489;253.2485511;6
1;28.5;68;0;2;-1.52904;-0.43676999;1.590198524;-105.9419806;254.0580194;6
1;28.5;73;0;2;-1.68223;-0.34389001;1.717020126;-101.5535109;258.4464891;6
1;29.1;68;0;2;-1.61385;-0.40847999;1.66474254;-104.2037756;255.7962244;6
1;28.6;68;0;3;-1.70944;-0.71775001;1.854009221;-112.7762858;247.2237142;6
1;29.4;60;0;2;-1.7418;-0.94409001;1.981204984;-118.4585676;241.5414324;6
1;27.9;68;0;2;-1.68033;-1.37493;2.171161305;-129.2917464;230.7082536;6
1;29.3;68;0;2;-1.81215;-1.4691499;2.332871418;-129.0324432;230.9675568;6
1;28.2;73;0;1;-1.9670399;-1.57278;2.51850807;-128.6446742;231.3553258;6
2;27.9;70;16.8;2;-1.74295;-1.7451;2.466424277;-135.0353166;224.9646834;5
2;28.2;65;0;2;-1.45783;-2.00402;2.478177651;-143.9658783;216.0341217;5
2;27.3;72;0;1;-1.4222;-1.9388;2.404495431;-143.7382199;216.2617801;5
2;28.8;58;0;3;-1.10452;-1.64489;1.981319647;-146.1192068;213.8807932;5
2;28.3;65;0;2;-1.07929;-1.64792;1.96990031;-146.7775759;213.2224241;5
2;29.2;61;0;2;-1.01485;-1.4581;1.776506722;-145.1617549;214.8382451;5
2;28.7;73;0;2;-1.10335;-1.47657;1.843268886;-143.2314977;216.7685023;5
2;28.3;76;0;3;-1.14123;-1.50046;1.885148834;-142.7438621;217.2561379;5
2;29.1;69;0.3;2;-0.94073999;-1.29356;1.599465286;-143.9735224;216.0264776;5
2;28.1;74;0;1;-0.62335998;-1.0068901;1.184231961;-148.2385839;211.7614161;5
2;28.7;72;0;2;-0.43845999;-1.19313;1.271143721;-159.8222666;200.1777334;5
2;28.1;71;24;2;-0.22367001;-0.93853998;0.964824112;-166.5954798;193.4045202;5
2;27.5;78;0;1;-4.82E-02;-0.63549;0.637315291;-175.6625926;184.3374074;5
2;27.8;78;5;2;-4.51E-02;-0.53381002;0.535711814;-175.170721;184.829279;5
2;27.4;77;0;2;-7.92E-02;-0.35014999;0.358995342;-167.2548028;192.7451972;5
2;27.7;78;14.8;2;-0.11811;-0.42583999;0.441915907;-164.498236;195.501764;5
3;27.3;80;23;1;6.20E-02;-0.44767001;0.451942959;172.1149868;172.1149868;4
3;27.5;82;2.6;2;0.25365001;-0.70014;0.74467063;160.0853231;160.0853231;4
3;26.9;85;36.8;1;0.48877501;-0.84639001;0.97738276;149.9943389;149.9943389;4
3;27.7;79;11.6;1;0.420306;-0.96998;1.057127397;156.5722355;156.5722355;4
3;27.8;78;12.5;1;0.46900201;-0.93757999;1.048341129;153.4245847;153.4245847;4
3;28.3;75;1;2;0.59963;-0.94300002;1.117499519;147.5487452;147.5487452;4
4;27.3;80;93.4;1;0.81854397;-0.81287998;1.15359789;134.8010809;134.8010809;3
4;27.9;77;0;2;0.81101501;-0.69334;1.066989082;130.5272658;130.5272658;3
4;27.4;82;1;1;0.76586801;-0.27265999;0.81295589;109.5964584;109.5964584;3
4;27.4;81;0;0;0.615587;-0.1894;0.644064993;107.101761;107.101761;3
4;27.7;78;0;2;0.693546;-0.26082999;0.740971213;110.610364;110.610364;3
4;28;75;0;2;0.84042698;-0.24424;0.875197513;106.2046139;106.2046139;3
4;28.8;73;0;2;0.978944;-3.45E-02;0.979551737;92.01838578;92.01838578;3
4;28.8;77;0;1;1.02645;-0.15790001;1.03852396;98.7453239;98.7453239;3
4;28.2;76;0;2;1.18501;-0.2317;1.207449208;101.0632274;101.0632274;3
4;28.1;75;1.6;2;1.3638901;-0.10689;1.368072248;94.48119181;94.48119181;3
4;26.9;82;11;1;1.54726;-9.60E-02;1.550235307;93.55037484;93.55037484;3
5;26.2;85;8.4;1;1.78504;7.57E-02;1.786644422;87.57165487;87.57165487;2
5;26.5;87;1.8;1;1.79246;0.330966;1.822759267;79.53853584;79.53853584;2
5;26.3;84;24.1;1;1.80311;0.35271099;1.837283515;78.93198264;78.93198264;2
5;26.3;86;1.1;0;2.0671101;0.777722;2.208573222;69.38187481;69.38187481;2
5;26.2;86;11.4;2;2.06387;0.994901;2.291154158;64.2633278;64.2633278;2
5;26;85;17.4;1;1.69732;1.36167;2.176014791;51.26177304;51.26177304;2
6;26.3;83;8.8;0;1.37349;1.78368;2.251219475;37.59740849;37.59740849;1
6;27.1;77;1.1;0;1.32494;2.06039;2.449627105;32.74316647;32.74316647;1
6;27;78;0;0;0.997244;2.31989;2.525150532;23.26127007;23.26127007;1
6;27.5;78;0;1;0.52599901;2.20632;2.268154073;13.40932419;13.40932419;1
6;27.2;80;6.8;1;0.27940699;1.9609801;1.980785505;8.109112153;8.109112153;1
6;27.1;85;0;1;5.90E-03;1.88596;1.885969229;0.1792424;0.1792424;1
7;28;80;0;2;-0.34467;1.46645;1.506410638;-13.22655985;346.7734401;8
7;28.7;78;8;1;-0.50633001;1.54959;1.630214479;-18.09485289;341.9051471;8
7;27.6;82;0;1;-0.74694997;1.43022;1.61352518;-27.57636765;332.4236324;8
8;27.9;78;3.6;1;-1.1391;1.12094;1.5981412;-45.46037635;314.5396237;7
8;26.7;86;9.7;1;-1.02496;0.97874397;1.417209498;-46.32130997;313.67869;7
7;26.8;85;0;1;-0.68518001;0.98579299;1.200524662;-34.80141215;325.1985878;8
7;26.6;84;3.8;0;-0.51975;1.00504;1.131479326;-27.34545558;332.6545444;8
7;27.2;83;1;0;-0.56296998;0.612858;0.83218395;-42.57051223;317.4294878;8
8;27.5;80;0;1;-0.50054997;0.34688199;0.608997034;-55.27797417;304.7220258;7
8;27.4;81;26.4;2;-0.57278001;4.15E-02;0.574281455;-85.85595319;274.1440468;7
1;28;80;3.1;2;-0.79049999;-0.19287001;0.813688561;-103.7114168;256.2885832;6
1;27.7;78;0.4;2;-0.85285997;-0.17502999;0.870635185;-101.5976135;258.4023865;6
1;27.6;82;0;1;-0.47804001;-0.34514001;0.589613329;-125.8289001;234.1710999;6
2;27.8;77;0;1;-3.43E-02;-0.53579998;0.536896739;-176.3371271;183.6628729;5
3;28.3;80;4.2;1;0.14347599;-0.55405003;0.572325777;165.4816906;165.4816906;4
3;29.4;76;2.4;1;0.28003299;-0.4725;0.549249238;149.3463714;149.3463714;4
3;27.5;85;0;2;0.44180799;-0.46160999;0.638966418;136.2556639;136.2556639;4
4;27.6;78;24.8;1;0.66891801;-0.44398999;0.80285641;123.5739603;123.5739603;3
4;28.2;72;0;1;0.85632998;-0.69467998;1.102670082;129.0499772;129.0499772;3
3;28.1;74;1.8;1;0.82429302;-0.89866;1.219446095;137.4714957;137.4714957;4
4;27.7;77;0;2;1.04641;-0.81484002;1.326249655;127.9079108;127.9079108;3
4;28.3;77;0;2;0.83423501;-0.68910003;1.08203831;129.557601;129.557601;3
4;27.8;80;17.6;1;0.86409402;-0.56638002;1.033172204;123.2432825;123.2432825;3
4;26.3;84;0;0;1.00673;-0.39081001;1.079924885;111.2160848;111.2160848;3
4;26.7;85;2.9;1;1.1892101;-0.33445001;1.235345082;105.7079533;105.7079533;3
4;27.9;78;0.3;1;1.53842;-0.21142;1.552879426;97.82495521;97.82495521;3
4;26.8;86;;0;1.58881;-9.85E-02;1.591860379;93.54757362;93.54757362;3
4;28.3;74;34;1;1.37928;-5.88E-02;1.380532781;92.44109472;92.44109472;3
5;26.7;86;0.3;1;1.4849401;0.16775399;1.49438566;83.55461051;83.55461051;2
5;26.9;82;44.5;1;1.33626;0.339212;1.378642654;75.75623576;75.75623576;2
5;27.9;82;0.4;2;1.02241;0.205688;1.042894895;78.62509753;78.62509753;2
5;27.1;85;3.6;4;1.08759;0.31075299;1.131114242;74.05397142;74.05397142;2
5;28.5;75;6.4;4;1.17597;0.33485001;1.222714182;74.10603247;74.10603247;2
5;28;78;28.4;3;1.06515;0.46559301;1.162463493;66.38914133;66.38914133;2
5;27.9;79;0;2;1.1080199;0.73909903;1.331906707;56.29493174;56.29493174;2
6;28.1;76;0;2;0.89339602;1.08804;1.407830775;39.38961843;39.38961843;1
6;27.6;80;0;2;0.48329201;0.95637202;1.071549629;26.80924657;26.80924657;1
6;27.5;82;0;1;0.177367;1.21918;1.232014174;8.277352963;8.277352963;1
7;26.9;83;15.8;1;-0.34671;1.17395;1.224077786;-16.45378136;343.5462186;8
7;26.8;82;15.8;1;-0.75259;1.04142;1.284891951;-35.85404083;324.1459592;8
7;27;82;1.6;1;-0.74102002;1.16073;1.377100143;-32.55451115;327.4454888;8
7;27.5;81;0;2;-0.55186999;1.40403;1.508595614;-21.45787371;338.5421263;8
7;26.2;77;0;2;-0.49107999;1.35396;1.440266378;-19.93565956;340.0643404;8
7;25.4;88;27;5;-0.43072;1.54248;1.601488142;-15.60178653;344.3982135;8
7;24.9;92;72.2;3;-0.34649;1.22378;1.271885533;-15.80845963;344.1915404;8
7;25.9;86;82.6;3;-0.41755;0.85935003;0.955421622;-25.91467568;334.0853243;8
7;26.5;84;1.4;2;-0.42659;0.77538902;0.884989921;-28.81794365;331.1820564;8
7;26.5;83;2;2;-0.26993001;0.65707201;0.710356134;-22.33321869;337.6667813;8
7;27.3;84;0.6;2;-8.24E-02;0.340684;0.350507272;-13.59680111;346.4031989;8
8;27.1;81;0;2;-0.20637999;3.35E-02;0.209081205;-80.78005375;279.2199462;7
1;26.8;84;47.2;2;-0.37285;-8.40E-02;0.382195137;-102.6962888;257.3037112;6
1;27.7;84;2.2;3;-0.41773;-0.1621;0.448078969;-111.2087279;248.7912721;6
1;26.8;85;3.7;1;-0.36623999;-0.32984;0.492875396;-132.0065683;227.9934317;6
2;26.7;86;3;0;-0.40184999;-0.42302001;0.583463232;-136.4701548;223.5298452;5
2;26.3;87;0.6;1;-0.12710001;-0.36484;0.386345232;-160.7930982;199.2069018;5
3;26.8;87;7.9;1;0.276676;-0.68101001;0.735067509;157.8894191;157.8894191;4
3;26.4;84;2.9;2;0.203154;-0.78021002;0.806225293;165.4051914;165.4051914;4
3;25.5;90;24.1;2;0.33341199;-0.89385998;0.95401741;159.5443598;159.5443598;4
4;26.5;82;9.3;1;0.57543898;-0.53307003;0.784406576;132.8111311;132.8111311;3
4;27.4;78;0;1;0.76916403;-0.55255002;0.947061154;125.6926107;125.6926107;3
4;26.3;87;1.8;0;0.81429398;-0.49347001;0.9521488;121.2162675;121.2162675;3
4;27.1;80;1.2;1;0.70478499;-0.22938;0.741172764;108.0280463;108.0280463;3
4;26.8;77;;1;0.69248199;-5.35E-02;0.694545576;94.41780029;94.41780029;3
5;27.8;77;0;2;0.70206398;0.116803;0.711713968;80.55416805;80.55416805;2
5;27.9;75;0;2;0.60045898;0.116814;0.611716027;78.99111849;78.99111849;2
5;27.7;81;3.9;1;0.56519902;0.201041;0.599889503;70.41955351;70.41955351;2
5;26.6;83;0.5;1;0.373999;4.49E-02;0.376684566;83.15418802;83.15418802;2
6;24.3;96;23.6;1;0.19339401;0.259532;0.323663563;36.69216804;36.69216804;1
6;25.9;82;46.4;1;0.247859;0.36841199;0.444028691;33.93174671;33.93174671;1
6;26.4;83;0;3;0.21994799;0.36657599;0.427498625;30.96403189;30.96403189;1
7;25.8;85;1.6;4;-8.25E-02;0.48920101;0.496108736;-9.572424795;350.4275752;8
7;26.8;83;122;5;-0.38856;0.42274699;0.574189769;-42.5870883;317.4129117;8
8;27.6;80;12.4;5;-0.54753;0.35266399;0.651276432;-57.21442116;302.7855788;7
8;26.6;84;9.6;4;-0.52476001;6.92E-02;0.52930304;-82.48776169;277.5122383;7
1;25.6;91;15.8;2;-0.47960001;-6.85E-02;0.48446715;-98.12842966;261.8715703;6
1;25.1;92;9.4;4;-0.46535;-0.41599;0.624178102;-131.7944626;228.2055374;6
1;25.5;90;58.2;4;-0.51931;-0.33241999;0.616592188;-122.6240635;237.3759365;6
1;26.2;80;21.6;3;-0.41756001;-0.34966001;0.544626922;-129.9424237;230.0575763;6
2;27.3;76;0.8;3;-0.32214999;-0.33597001;0.465463708;-136.202991;223.797009;5
2;26.5;85;2;2;-0.11777;-0.48769;0.50170839;-166.4238236;193.5761764;5
3;25.7;90;12.5;2;4.27E-02;-0.71082002;0.712101391;176.5622897;176.5622897;4
3;26.2;86;36.3;3;2.13E-02;-0.92569;0.925935023;178.6818646;178.6818646;4
2;26.2;84;36.9;4;-0.15384001;-1.0647;1.075756868;-171.7781545;188.2218455;5
2;26.8;82;3.2;6;-2.93E-02;-0.93550998;0.935968703;-178.2060932;181.7939068;5
3;26.2;85;22.2;4;4.90E-02;-0.91996002;0.921264044;176.9511253;176.9511253;4
3;26.1;84;17.4;2;0.52177501;-0.67430001;0.852601703;142.2672074;142.2672074;4
4;26.9;81;39.4;2;0.76977497;-0.18401;0.791462687;103.4439243;103.4439243;3
5;26;86;9.6;3;0.96166003;8.02E-03;0.961693472;89.52217885;89.52217885;2
5;26.1;85;7.2;3;0.95951802;4.66E-02;0.960648942;87.21955498;87.21955498;2
5;26.6;84;5.7;7;0.69440901;6.51E-02;0.697453857;84.64424405;84.64424405;2
5;26.7;84;45.5;5;0.48468;0.27237499;0.555970177;60.66537617;60.66537617;2
6;26.9;81;4.6;2;0.323434;0.38048601;0.49937877;40.36636292;40.36636292;1
6;27.1;84;4.7;2;0.27266401;0.419507;0.500331675;33.02237548;33.02237548;1
6;27.3;82;0;3;4.62E-02;0.229324;0.233931479;11.39043721;11.39043721;1
2;27.4;83;0;2;-0.33241001;-0.33603001;0.472665402;-135.3102877;224.6897123;5
2;27.2;82;0;1;-0.46309;-0.72883999;0.863516114;-147.5689591;212.4310409;5
2;27.7;80;0;3;-0.20361;-0.97289002;0.993967818;-168.1795353;191.8204647;5
3;27.6;79;0;2;2.10E-02;-1.32205;1.322216776;179.0899662;179.0899662;4
3;27.3;83;0;3;4.76E-02;-1.56469;1.565413861;178.2575218;178.2575218;4
3;27.9;80;2.4;2;0.813389;-1.3579;1.582875256;149.078177;149.078177;4
4;27.3;79;0;4;1.27066;-1.24378;1.778079167;134.3875169;134.3875169;3
4;27.4;82;0;2;1.56162;-0.89191002;1.798377187;119.732592;119.732592;3
4;28.1;78;0;2;1.70849;-0.79329002;1.883679149;114.9064936;114.9064936;3
4;26.3;87;0;1;1.69381;-0.87611002;1.906976949;117.3499131;117.3499131;3
4;26.5;84;1.8;1;1.41141;-0.87689;1.661630001;121.8521268;121.8521268;3
4;26.5;82;0.2;2;1.1742899;-0.86146998;1.456395309;126.2641182;126.2641182;3
4;27.4;79;9.1;3;1.1935;-1.08441;1.612571641;132.2581776;132.2581776;3
4;27.1;81;0;4;1.10021;-0.86711001;1.400836112;128.242753;128.242753;3
4;27.8;83;11.6;4;1.03872;-0.83727002;1.334151537;128.8708773;128.8708773;3
4;27.3;81;24.5;4;1.38696;-0.79188001;1.597101121;119.7240569;119.7240569;3
4;28;76;9;3;1.52124;-0.67988002;1.666255676;114.0810564;114.0810564;3
4;26.8;84;28;4;1.47659;-0.56322998;1.580362629;110.8788346;110.8788346;3
4;25.6;92;28;4;1.43862;-0.61619997;1.565033516;113.186764;113.186764;3
4;27.2;83;4.6;4;1.0821;-0.34542;1.135894091;107.7037404;107.7037404;3
5;27.1;82;0.2;3;0.92100298;2.53E-02;0.921350411;88.42647766;88.42647766;2
5;27.6;78;7.2;3;0.96950197;0.230975;0.996636102;76.59960565;76.59960565;2
5;27;84;0;2;0.99289;0.51226401;1.117248839;62.70932986;62.70932986;2
5;27.2;84;0;2;0.81885499;0.65325999;1.04750757;51.4180974;51.4180974;2
5;27.4;84;38.4;2;0.51302499;0.487326;0.707588348;46.47160335;46.47160335;2
5;26.5;83;2;0;0.56343502;0.38675699;0.683403242;55.53324593;55.53324593;2
5;27.2;84;0;1;0.76536602;0.43818;0.881922251;60.20841427;60.20841427;2
5;27.1;86;0;2;0.71111602;0.32794899;0.783094205;65.24202563;65.24202563;2
5;26.3;84;6.3;3;0.701581;0.44093499;0.828637173;57.85114594;57.85114594;2
5;26.2;82;31.5;1;0.503214;0.35065001;0.613334949;55.13041184;55.13041184;2
6;27.2;81;0;1;0.35614899;0.455704;0.578366872;38.00889969;38.00889969;1
5;27.2;82;0;2;0.369757;7.11E-02;0.376530808;79.11553619;79.11553619;2
4;28;78;11;3;0.216269;-0.18399;0.283944714;130.3893438;130.3893438;3
5;27.2;80;0;3;0.44195399;3.88E-02;0.443653885;84.98275575;84.98275575;2
5;26.6;84;9.8;1;0.144447;3.89E-02;0.149593268;74.92765696;74.92765696;2
1;26.9;86;0.8;2;-0.38935;-6.20E-02;0.394255529;-99.04780053;260.9521995;6
1;26.6;85;;2;-0.79167002;-7.22E-02;0.794955509;-95.21093776;264.7890622;6
1;26.8;82;18.9;1;-0.85645998;-0.16809;0.872798915;-101.1038156;258.8961844;6
1;27.6;78;0;1;-1.13642;-0.18756001;1.151793894;-99.371874;260.628126;6
1;27.2;84;2.1;0;-1.50192;-0.34829;1.541774825;-103.055924;256.944076;6
1;26.8;84;5.3;2;-1.53338;-0.47092;1.604063549;-107.072371;252.927629;6
1;26.7;82;1.2;1;-1.12884;-0.74529999;1.352683193;-123.4342002;236.5657998;6
2;26.2;85;71;0;-0.81765002;-0.82925999;1.164570172;-135.4039026;224.5960974;5
1;27.3;82;0;2;-0.86492997;-0.76567;1.155142589;-131.5165164;228.4834836;6
1;28.1;80;0;2;-0.72622001;-0.32435;0.795360563;-114.0668638;245.9331362;6
1;28.1;82;0;2;-0.49037001;-0.39710999;0.630998487;-129.0011422;230.9988578;6
2;27.8;82;1.6;1;-0.25608;-0.50885999;0.569662581;-153.286514;206.713486;5
2;27;84;54.5;1;-3.59E-02;-0.75129998;0.752157211;-177.2642684;182.7357316;5
3;28.6;79;0.1;1;0.136114;-0.85917002;0.869885133;170.9977337;170.9977337;4
3;27.3;84;6.4;1;0.413966;-0.59047002;0.72112599;144.966518;144.966518;4
4;26.8;86;26.4;1;0.85129702;-0.53878999;1.007472714;122.329917;122.329917;3
4;28.3;79;;1;1.07838;-0.55646002;1.213487197;117.2944029;117.2944029;3
4;27.5;78;;2;1.11479;-0.40281999;1.185335686;109.8668956;109.8668956;3
4;27;80;0;1;0.73175299;-0.39037001;0.829367942;118.0786891;118.0786891;3
4;27.5;81;0;2;0.45353699;-0.13926999;0.474438543;107.0704269;107.0704269;3
4;28;82;1.2;2;0.364483;-6.11E-02;0.369568759;99.51627916;99.51627916;3
4;27.6;80;;1;0.23876201;-8.80E-02;0.254462762;110.2322646;110.2322646;3
3;26;88;3.3;1;0.146688;-0.20551001;0.252491056;144.4816858;144.4816858;4
4;26.7;88;11.1;1;0.344576;-0.25792;0.430412995;126.8153724;126.8153724;3
4;27;84;0.3;1;0.46909899;-0.15325999;0.49350024;108.0928055;108.0928055;3
4;27.3;82;0;2;0.71506798;-5.19E-02;0.71694897;94.15127767;94.15127767;3
4;27.2;80;0.2;0;1.03065;-5.84E-02;1.032303242;93.24309833;93.24309833;3
4;27.3;81;0;0;1.50328;-0.12723;1.508654444;94.83769544;94.83769544;3
5;27.9;82;0;2;1.66927;3.87E-02;1.669718546;88.67190477;88.67190477;2
5;27.1;80;0.4;1;1.58689;0.29643101;1.614339251;79.41909602;79.41909602;2
5;27.6;83;;1;1.51929;0.52345198;1.60693624;70.98926315;70.98926315;2
5;27.4;82;0;1;1.2132699;0.45667601;1.296370637;69.37361204;69.37361204;2
5;27.3;84;0.3;0;1.07028;0.43847001;1.15661369;67.72217418;67.72217418;2
5;27.4;84;0.3;1;0.80633903;0.57876498;0.992548001;54.33039549;54.33039549;2
5;27.8;83;1.2;2;0.80752498;0.545959;0.974765522;55.93779496;55.93779496;2
6;26.9;85;0;0;0.50626498;0.519889;0.725664387;44.23934127;44.23934127;1
6;26.9;82;1.1;1;0.3996;0.48382699;0.627509933;39.55381362;39.55381362;1
6;27.3;78;0;1;0.446722;0.76021802;0.881755059;30.43949732;30.43949732;1
6;27.4;84;0;0;0.56871599;0.741983;0.934867183;37.46948483;37.46948483;1
6;27.2;84;;1;0.44303301;0.64950198;0.78621312;34.29836244;34.29836244;1
6;27.5;77;34.7;1;0.418625;0.63474399;0.760359667;33.40556451;33.40556451;1
6;26.8;80;0;2;0.53341299;0.87123299;1.021555843;31.47708028;31.47708028;1
6;27.4;76;8.3;1;0.69574201;1.1194299;1.318021337;31.86155403;31.86155403;1
6;27;84;22.8;1;0.69084102;1.44012;1.597249802;25.62753404;25.62753404;1
6;27.1;78;0;2;0.63306803;1.71187;1.825177807;20.29493857;20.29493857;1
6;27.3;76;0;1;0.383228;1.65872;1.702414679;13.00925792;13.00925792;1
6;27.5;78;0;1;4.63E-03;1.59267;1.59267673;0.166562258;0.166562258;1
7;27.4;80;0;2;-6.16E-02;1.5170701;1.518320206;-2.325193968;357.674806;8
7;28.1;82;0.6;1;-0.20461001;1.63634;1.64908273;-7.127343806;352.8726562;8
7;27.3;72;0;1;-0.25415999;1.52907;1.550049149;-9.437346117;350.5626539;8
7;27.9;75;0;0;-0.37211001;1.4075;1.45585786;-14.80884537;345.1911546;8
7;28.3;74;0;1;-0.43647999;1.30081;1.372086527;-18.54890837;341.4510916;8
7;28.1;77;0;1;-0.32624999;1.26162;1.3031209;-14.49884528;345.5011547;8
7;28.1;75;0;1;-0.24586;1.1371;1.163375928;-12.20049475;347.7995053;8
7;29;75;0;1;-5.14E-02;0.99336803;0.99469694;-2.962023057;357.0379769;8
7;28.4;76;0;1;-5.83E-02;0.90891498;0.910782812;-3.670061878;356.3299381;8
7;27.2;85;;2;-7.43E-02;0.899445;0.902508614;-4.722281716;355.2777183;8
7;28.1;77;4.3;2;-5.47E-02;0.45969099;0.462934009;-6.78588762;353.2141124;8
7;28.1;75;0;2;-0.16179;0.26250201;0.308355816;-31.64711175;328.3528882;8
8;29;76;0;1;-0.28995001;0.235136;0.373309452;-50.95955184;309.0404482;7
8;29.2;74;0;2;-0.37015;9.15E-02;0.381291585;-76.1150045;283.8849955;7
1;27.3;81;0;1;-0.49827;-4.80E-02;0.50057666;-95.50251289;264.4974871;6
8;28.1;79;0;2;-0.67128998;0.106648;0.679708786;-80.97284894;279.0271511;7
8;26.8;86;15;0;-0.83021998;0.121391;0.839047669;-81.68141764;278.3185824;7
8;28;83;0;2;-0.84429002;1.51E-02;0.84442504;-88.97538284;271.0246172;7
1;27.4;84;0;1;-0.57736999;-3.78E-02;0.578606036;-93.74576804;266.254232;6
1;27.9;83;3.4;1;-0.40485001;-5.84E-04;0.404850431;-90.08264965;269.9173503;6
8;28.1;80;0.6;1;-0.45557001;6.51E-02;0.460197831;-81.86760887;278.1323911;7
1;28.4;76;0;1;-0.65079999;-2.16E-02;0.651158342;-91.90094457;268.0990554;6
1;28.5;78;0;2;-0.75555998;-1.54E-02;0.755716907;-91.16765428;268.8323457;6
1;27.9;81;4.2;2;-0.97602999;-9.79E-03;0.976079088;-90.574682;269.425318;6
1;27.6;82;1;1;-1.0433;-0.13324;1.051773639;-97.27785626;262.7221437;6
1;28.2;72;16;1;-0.71745998;-0.23638999;0.755399927;-108.2361098;251.7638902;6
2;26.9;69;0;2;-0.34755999;-0.64014;0.72840728;-151.5005303;208.4994697;5
2;27.8;71;0;2;-0.35819;-0.49494001;0.610954736;-144.1065951;215.8934049;5
1;26;87;10.2;1;-0.55892998;-0.46759;0.728727062;-129.9152;230.0848;6
2;27.4;79;28.7;1;-0.43037999;-0.44352001;0.618010465;-135.8614383;224.1385617;5
2;28.6;79;0;1;-0.44108;-0.60038;0.744988396;-143.6964642;216.3035358;5
2;27.4;82;0;2;-0.24668001;-0.68238997;0.725608089;-160.1253711;199.8746289;5
3;27.5;82;2.3;2;1.22E-02;-0.51729;0.517433845;178.648961;178.648961;4
8;27.9;78;29.7;1;-2.63E-02;4.87E-03;0.026747091;-79.50930311;280.4906969;7
6;26.9;72;0;1;5.33E-02;0.452508;0.455636237;6.717800232;6.717800232;1
7;27;79;0;2;-0.10752;0.47598299;0.487975775;-12.72893351;347.2710665;8
7;27.8;76;0;2;-0.12774;0.33845201;0.361755816;-20.67772337;339.3222766;8
7;27.3;78;0;1;-0.24494;0.491548;0.549194902;-26.48722829;333.5127717;8
8;27.6;76;0;2;-0.59584999;0.57726699;0.82962304;-45.90752964;314.0924704;7
8;27.2;67;0;1;-0.93199998;0.75995898;1.202564599;-50.80596865;309.1940314;7
8;26.8;69;0;2;-1.18278;0.44665799;1.264306881;-69.31175661;290.6882434;7
8;27.1;70;0;2;-1.36681;0.340693;1.408631001;-76.00359176;283.9964082;7
8;27.2;75;0;2;-1.2864701;0.220515;1.305232617;-80.27340494;279.7265951;7
1;27.8;74;0;2;-1.22018;-8.19E-02;1.222925526;-93.84000419;266.1599958;6
1;25.1;88;22.7;1;-1.20533;-0.14735;1.21430327;-96.96975028;263.0302497;6
1;26.5;77;1.3;2;-1.1224;-0.30502999;1.163110079;-105.2038343;254.7961657;6
1;27.3;78;0;2;-0.93554002;-0.54500997;1.082714642;-120.2234479;239.7765521;6
